x,y,z,time
0.000,0.909,7.576,0.038
0.000,0.909,7.677,0.035
0.000,0.909,7.778,0.033
0.000,0.909,7.879,0.030
0.000,0.909,7.980,0.028
0.000,0.909,8.081,0.026
0.000,0.909,8.182,0.023
0.000,0.909,8.283,0.021
0.000,0.909,8.384,0.019
0.000,0.909,8.485,0.017
0.000,0.909,8.586,0.015
0.000,0.909,8.687,0.013
0.000,0.909,8.788,0.011
0.000,0.909,8.889,0.009
0.000,0.909,8.990,0.008
0.000,0.909,9.091,0.006
0.000,0.909,9.192,0.005
0.000,0.909,9.293,0.004
0.000,0.909,9.394,0.003
0.000,0.909,9.495,0.002
0.000,0.909,9.596,0.001
0.000,0.909,9.697,0.001
0.000,0.909,9.798,0.000
0.000,0.909,9.899,0.000
0.000,0.909,10.000,0.000
0.000,0.909,10.101,0.000
0.000,1.010,0.101,0.000
0.000,1.010,0.202,0.000
0.000,1.010,0.303,0.001
0.000,1.010,0.404,0.002
0.000,1.010,0.505,0.002
0.000,1.010,0.606,0.003
0.000,1.010,0.707,0.005
0.000,1.010,0.808,0.006
0.000,1.010,0.909,0.008
0.000,1.010,1.010,0.009
0.000,1.010,1.111,0.011
0.000,1.010,1.212,0.013
0.000,1.010,1.313,0.016
0.000,1.010,1.414,0.018
0.000,1.010,1.515,0.020
0.000,1.010,1.616,0.023
0.000,1.010,1.717,0.026
0.000,1.010,1.818,0.028
0.000,1.010,1.919,0.031
0.000,1.010,2.020,0.034
0.000,1.010,2.121,0.037
0.000,1.010,2.222,0.040
0.000,1.010,2.323,0.043
0.000,1.010,2.424,0.046
0.000,1.010,2.525,0.049
0.000,1.010,2.626,0.053
0.000,1.010,2.727,0.056
0.000,1.010,2.828,0.059
0.000,1.010,2.929,0.062
0.000,1.010,3.030,0.065
0.000,1.010,3.131,0.067
0.000,1.010,3.232,0.070
0.000,1.010,3.333,0.073
0.000,1.010,3.434,0.076
0.000,1.010,3.535,0.078
0.000,1.010,3.636,0.081
0.000,1.010,3.737,0.083
0.000,1.010,3.838,0.085
0.000,1.010,3.939,0.087
0.000,1.010,4.040,0.089
0.000,1.010,4.141,0.090
0.000,1.010,4.242,0.092
0.000,1.010,4.343,0.093
0.000,1.010,4.444,0.094
0.000,1.010,4.545,0.095
0.000,1.010,4.646,0.096
0.000,1.010,4.747,0.097
0.000,1.010,4.848,0.097
0.000,1.010,4.949,0.097
0.000,1.010,5.051,0.097
0.000,1.010,5.152,0.097
0.000,1.010,5.253,0.097
0.000,1.010,5.354,0.096
0.000,1.010,5.455,0.095
0.000,1.010,5.556,0.094
0.000,1.010,5.657,0.093
0.000,1.010,5.758,0.092
0.000,1.010,5.859,0.090
0.000,1.010,5.960,0.089
0.000,1.010,6.061,0.087
0.000,1.010,6.162,0.085
0.000,1.010,6.263,0.083
0.000,1.010,6.364,0.081
0.000,1.010,6.465,0.078
0.000,1.010,6.566,0.076
0.000,1.010,6.667,0.073
0.000,1.010,6.768,0.070
0.000,1.010,6.869,0.067
0.000,1.010,6.970,0.065
0.000,1.010,7.071,0.062
0.000,1.010,7.172,0.059
0.000,1.010,7.273,0.056
0.000,1.010,7.374,0.053
0.000,1.010,7.475,0.049
0.000,1.010,7.576,0.046
0.000,1.010,7.677,0.043
0.000,1.010,7.778,0.040
0.000,1.010,7.879,0.037
0.000,1.010,7.980,0.034
0.000,1.010,8.081,0.031
0.000,1.010,8.182,0.028
0.000,1.010,8.283,0.026
0.000,1.010,8.384,0.023
0.000,1.010,8.485,0.020
0.000,1.010,8.586,0.018
0.000,1.010,8.687,0.016
0.000,1.010,8.788,0.013
0.000,1.010,8.889,0.011
0.000,1.010,8.990,0.009
0.000,1.010,9.091,0.008
0.000,1.010,9.192,0.006
0.000,1.010,9.293,0.005
0.000,1.010,9.394,0.003
0.000,1.010,9.495,0.002
0.000,1.010,9.596,0.002
0.000,1.010,9.697,0.001
0.000,1.010,9.798,0.000
0.000,1.010,9.899,0.000
0.000,1.010,10.000,0.000
0.000,1.010,10.101,0.000
0.000,1.111,0.101,0.000
0.000,1.111,0.202,0.000
0.000,1.111,0.303,0.001
0.000,1.111,0.404,0.002
0.000,1.111,0.505,0.003
0.000,1.111,0.606,0.004
0.000,1.111,0.707,0.006
0.000,1.111,0.808,0.007
0.000,1.111,0.909,0.009
0.000,1.111,1.010,0.011
0.000,1.111,1.111,0.014
0.000,1.111,1.212,0.016
0.000,1.111,1.313,0.019
0.000,1.111,1.414,0.022
0.000,1.111,1.515,0.025
0.000,1.111,1.616,0.028
0.000,1.111,1.717,0.031
0.000,1.111,1.818,0.034
0.000,1.111,1.919,0.038
0.000,1.111,2.020,0.041
0.000,1.111,2.121,0.045
0.000,1.111,2.222,0.048
0.000,1.111,2.323,0.052
0.000,1.111,2.424,0.056
0.000,1.111,2.525,0.059
0.000,1.111,2.626,0.063
0.000,1.111,2.727,0.067
0.000,1.111,2.828,0.070
0.000,1.111,2.929,0.074
0.000,1.111,3.030,0.078
0.000,1.111,3.131,0.081
0.000,1.111,3.232,0.084
0.000,1.111,3.333,0.088
0.000,1.111,3.434,0.091
0.000,1.111,3.535,0.094
0.000,1.111,3.636,0.097
0.000,1.111,3.737,0.100
0.000,1.111,3.838,0.102
0.000,1.111,3.939,0.104
0.000,1.111,4.040,0.107
0.000,1.111,4.141,0.109
0.000,1.111,4.242,0.110
0.000,1.111,4.343,0.112
0.000,1.111,4.444,0.113
0.000,1.111,4.545,0.115
0.000,1.111,4.646,0.116
0.000,1.111,4.747,0.116
0.000,1.111,4.848,0.117
0.000,1.111,4.949,0.117
0.000,1.111,5.051,0.117
0.000,1.111,5.152,0.117
0.000,1.111,5.253,0.116
0.000,1.111,5.354,0.116
0.000,1.111,5.455,0.115
0.000,1.111,5.556,0.113
0.000,1.111,5.657,0.112
0.000,1.111,5.758,0.110
0.000,1.111,5.859,0.109
0.000,1.111,5.960,0.107
0.000,1.111,6.061,0.104
0.000,1.111,6.162,0.102
0.000,1.111,6.263,0.100
0.000,1.111,6.364,0.097
0.000,1.111,6.465,0.094
0.000,1.111,6.566,0.091
0.000,1.111,6.667,0.088
0.000,1.111,6.768,0.084
0.000,1.111,6.869,0.081
0.000,1.111,6.970,0.078
0.000,1.111,7.071,0.074
0.000,1.111,7.172,0.070
0.000,1.111,7.273,0.067
0.000,1.111,7.374,0.063
0.000,1.111,7.475,0.059
0.000,1.111,7.576,0.056
0.000,1.111,7.677,0.052
0.000,1.111,7.778,0.048
0.000,1.111,7.879,0.045
0.000,1.111,7.980,0.041
0.000,1.111,8.081,0.038
0.000,1.111,8.182,0.034
0.000,1.111,8.283,0.031
0.000,1.111,8.384,0.028
0.000,1.111,8.485,0.025
0.000,1.111,8.586,0.022
0.000,1.111,8.687,0.019
0.000,1.111,8.788,0.016
0.000,1.111,8.889,0.014
0.000,1.111,8.990,0.011
0.000,1.111,9.091,0.009
0.000,1.111,9.192,0.007
0.000,1.111,9.293,0.006
0.000,1.111,9.394,0.004
0.000,1.111,9.495,0.003
0.000,1.111,9.596,0.002
0.000,1.111,9.697,0.001
0.000,1.111,9.798,0.000
0.000,1.111,9.899,0.000
0.000,1.111,10.000,0.000
0.000,1.111,10.101,0.000
0.000,1.212,0.101,0.000
0.000,1.212,0.202,0.001
0.000,1.212,0.303,0.001
0.000,1.212,0.404,0.002
0.000,1.212,0.505,0.003
0.000,1.212,0.606,0.005
0.000,1.212,0.707,0.007
0.000,1.212,0.808,0.009
0.000,1.212,0.909,0.011
0.000,1.212,1.010,0.013
0.000,1.212,1.111,0.016
0.000,1.212,1.212,0.019
0.000,1.212,1.313,0.022
0.000,1.212,1.414,0.026
0.000,1.212,1.515,0.029
0.000,1.212,1.616,0.033
0.000,1.212,1.717,0.036
0.000,1.212,1.818,0.040
0.000,1.212,1.919,0.044
0.000,1.212,2.020,0.049
0.000,1.212,2.121,0.053
0.000,1.212,2.222,0.057
0.000,1.212,2.323,0.061
0.000,1.212,2.424,0.066
0.000,1.212,2.525,0.070
0.000,1.212,2.626,0.075
0.000,1.212,2.727,0.079
0.000,1.212,2.828,0.083
0.000,1.212,2.929,0.087
0.000,1.212,3.030,0.092
0.000,1.212,3.131,0.096
0.000,1.212,3.232,0.100
0.000,1.212,3.333,0.104
0.000,1.212,3.434,0.107
0.000,1.212,3.535,0.111
0.000,1.212,3.636,0.114
0.000,1.212,3.737,0.118
0.000,1.212,3.838,0.121
0.000,1.212,3.939,0.123
0.000,1.212,4.040,0.126
0.000,1.212,4.141,0.128
0.000,1.212,4.242,0.130
0.000,1.212,4.343,0.132
0.000,1.212,4.444,0.134
0.000,1.212,4.545,0.135
0.000,1.212,4.646,0.136
0.000,1.212,4.747,0.137
0.000,1.212,4.848,0.138
0.000,1.212,4.949,0.138
0.000,1.212,5.051,0.138
0.000,1.212,5.152,0.138
0.000,1.212,5.253,0.137
0.000,1.212,5.354,0.136
0.000,1.212,5.455,0.135
0.000,1.212,5.556,0.134
0.000,1.212,5.657,0.132
0.000,1.212,5.758,0.130
0.000,1.212,5.859,0.128
0.000,1.212,5.960,0.126
0.000,1.212,6.061,0.123
0.000,1.212,6.162,0.121
0.000,1.212,6.263,0.118
0.000,1.212,6.364,0.114
0.000,1.212,6.465,0.111
0.000,1.212,6.566,0.107
0.000,1.212,6.667,0.104
0.000,1.212,6.768,0.100
0.000,1.212,6.869,0.096
0.000,1.212,6.970,0.092
0.000,1.212,7.071,0.087
0.000,1.212,7.172,0.083
0.000,1.212,7.273,0.079
0.000,1.212,7.374,0.075
0.000,1.212,7.475,0.070
0.000,1.212,7.576,0.066
0.000,1.212,7.677,0.061
0.000,1.212,7.778,0.057
0.000,1.212,7.879,0.053
0.000,1.212,7.980,0.049
0.000,1.212,8.081,0.044
0.000,1.212,8.182,0.040
0.000,1.212,8.283,0.036
0.000,1.212,8.384,0.033
0.000,1.212,8.485,0.029
0.000,1.212,8.586,0.026
0.000,1.212,8.687,0.022
0.000,1.212,8.788,0.019
0.000,1.212,8.889,0.016
0.000,1.212,8.990,0.013
0.000,1.212,9.091,0.011
0.000,1.212,9.192,0.009
0.000,1.212,9.293,0.007
0.000,1.212,9.394,0.005
0.000,1.212,9.495,0.003
0.000,1.212,9.596,0.002
0.000,1.212,9.697,0.001
0.000,1.212,9.798,0.001
0.000,1.212,9.899,0.000
0.000,1.212,10.000,0.000
0.000,1.212,10.101,0.000
0.000,1.313,0.101,0.000
0.000,1.313,0.202,0.001
0.000,1.313,0.303,0.001
0.000,1.313,0.404,0.003
0.000,1.313,0.505,0.004
0.000,1.313,0.606,0.006
0.000,1.313,0.707,0.008
0.000,1.313,0.808,0.010
0.000,1.313,0.909,0.013
0.000,1.313,1.010,0.016
0.000,1.313,1.111,0.019
0.000,1.313,1.212,0.022
0.000,1.313,1.313,0.026
0.000,1.313,1.414,0.030
0.000,1.313,1.515,0.034
0.000,1.313,1.616,0.038
0.000,1.313,1.717,0.042
0.000,1.313,1.818,0.047
0.000,1.313,1.919,0.052
0.000,1.313,2.020,0.057
0.000,1.313,2.121,0.061
0.000,1.313,2.222,0.066
0.000,1.313,2.323,0.071
0.000,1.313,2.424,0.077
0.000,1.313,2.525,0.082
0.000,1.313,2.626,0.087
0.000,1.313,2.727,0.092
0.000,1.313,2.828,0.097
0.000,1.313,2.929,0.102
0.000,1.313,3.030,0.107
0.000,1.313,3.131,0.111
0.000,1.313,3.232,0.116
0.000,1.313,3.333,0.121
0.000,1.313,3.434,0.125
0.000,1.313,3.535,0.129
0.000,1.313,3.636,0.133
0.000,1.313,3.737,0.137
0.000,1.313,3.838,0.140
0.000,1.313,3.939,0.144
0.000,1.313,4.040,0.147
0.000,1.313,4.141,0.149
0.000,1.313,4.242,0.152
0.000,1.313,4.343,0.154
0.000,1.313,4.444,0.156
0.000,1.313,4.545,0.157
0.000,1.313,4.646,0.159
0.000,1.313,4.747,0.160
0.000,1.313,4.848,0.160
0.000,1.313,4.949,0.161
0.000,1.313,5.051,0.161
0.000,1.313,5.152,0.160
0.000,1.313,5.253,0.160
0.000,1.313,5.354,0.159
0.000,1.313,5.455,0.157
0.000,1.313,5.556,0.156
0.000,1.313,5.657,0.154
0.000,1.313,5.758,0.152
0.000,1.313,5.859,0.149
0.000,1.313,5.960,0.147
0.000,1.313,6.061,0.144
0.000,1.313,6.162,0.140
0.000,1.313,6.263,0.137
0.000,1.313,6.364,0.133
0.000,1.313,6.465,0.129
0.000,1.313,6.566,0.125
0.000,1.313,6.667,0.121
0.000,1.313,6.768,0.116
0.000,1.313,6.869,0.111
0.000,1.313,6.970,0.107
0.000,1.313,7.071,0.102
0.000,1.313,7.172,0.097
0.000,1.313,7.273,0.092
0.000,1.313,7.374,0.087
0.000,1.313,7.475,0.082
0.000,1.313,7.576,0.077
0.000,1.313,7.677,0.071
0.000,1.313,7.778,0.066
0.000,1.313,7.879,0.061
0.000,1.313,7.980,0.057
0.000,1.313,8.081,0.052
0.000,1.313,8.182,0.047
0.000,1.313,8.283,0.042
0.000,1.313,8.384,0.038
0.000,1.313,8.485,0.034
0.000,1.313,8.586,0.030
0.000,1.313,8.687,0.026
0.000,1.313,8.788,0.022
0.000,1.313,8.889,0.019
0.000,1.313,8.990,0.016
0.000,1.313,9.091,0.013
0.000,1.313,9.192,0.010
0.000,1.313,9.293,0.008
0.000,1.313,9.394,0.006
0.000,1.313,9.495,0.004
0.000,1.313,9.596,0.003
0.000,1.313,9.697,0.001
0.000,1.313,9.798,0.001
0.000,1.313,9.899,0.000
0.000,1.313,10.000,0.000
0.000,1.313,10.101,0.000
0.000,1.414,0.101,0.000
0.000,1.414,0.202,0.001
0.000,1.414,0.303,0.002
0.000,1.414,0.404,0.003
0.000,1.414,0.505,0.005
0.000,1.414,0.606,0.007
0.000,1.414,0.707,0.009
0.000,1.414,0.808,0.012
0.000,1.414,0.909,0.015
0.000,1.414,1.010,0.018
0.000,1.414,1.111,0.022
0.000,1.414,1.212,0.026
0.000,1.414,1.313,0.030
0.000,1.414,1.414,0.034
0.000,1.414,1.515,0.039
0.000,1.414,1.616,0.044
0.000,1.414,1.717,0.049
0.000,1.414,1.818,0.054
0.000,1.414,1.919,0.059
0.000,1.414,2.020,0.065
0.000,1.414,2.121,0.071
0.000,1.414,2.222,0.076
0.000,1.414,2.323,0.082
0.000,1.414,2.424,0.088
0.000,1.414,2.525,0.094
0.000,1.414,2.626,0.100
0.000,1.414,2.727,0.106
0.000,1.414,2.828,0.111
0.000,1.414,2.929,0.117
0.000,1.414,3.030,0.123
0.000,1.414,3.131,0.128
0.000,1.414,3.232,0.133
0.000,1.414,3.333,0.139
0.000,1.414,3.434,0.144
0.000,1.414,3.535,0.148
0.000,1.414,3.636,0.153
0.000,1.414,3.737,0.157
0.000,1.414,3.838,0.161
0.000,1.414,3.939,0.165
0.000,1.414,4.040,0.168
0.000,1.414,4.141,0.172
0.000,1.414,4.242,0.174
0.000,1.414,4.343,0.177
0.000,1.414,4.444,0.179
0.000,1.414,4.545,0.181
0.000,1.414,4.646,0.182
0.000,1.414,4.747,0.184
0.000,1.414,4.848,0.184
0.000,1.414,4.949,0.185
0.000,1.414,5.051,0.185
0.000,1.414,5.152,0.184
0.000,1.414,5.253,0.184
0.000,1.414,5.354,0.182
0.000,1.414,5.455,0.181
0.000,1.414,5.556,0.179
0.000,1.414,5.657,0.177
0.000,1.414,5.758,0.174
0.000,1.414,5.859,0.172
0.000,1.414,5.960,0.168
0.000,1.414,6.061,0.165
0.000,1.414,6.162,0.161
0.000,1.414,6.263,0.157
0.000,1.414,6.364,0.153
0.000,1.414,6.465,0.148
0.000,1.414,6.566,0.144
0.000,1.414,6.667,0.139
0.000,1.414,6.768,0.133
0.000,1.414,6.869,0.128
0.000,1.414,6.970,0.123
0.000,1.414,7.071,0.117
0.000,1.414,7.172,0.111
0.000,1.414,7.273,0.106
0.000,1.414,7.374,0.100
0.000,1.414,7.475,0.094
0.000,1.414,7.576,0.088
0.000,1.414,7.677,0.082
0.000,1.414,7.778,0.076
0.000,1.414,7.879,0.071
0.000,1.414,7.980,0.065
0.000,1.414,8.081,0.059
0.000,1.414,8.182,0.054
0.000,1.414,8.283,0.049
0.000,1.414,8.384,0.044
0.000,1.414,8.485,0.039
0.000,1.414,8.586,0.034
0.000,1.414,8.687,0.030
0.000,1.414,8.788,0.026
0.000,1.414,8.889,0.022
0.000,1.414,8.990,0.018
0.000,1.414,9.091,0.015
0.000,1.414,9.192,0.012
0.000,1.414,9.293,0.009
0.000,1.414,9.394,0.007
0.000,1.414,9.495,0.005
0.000,1.414,9.596,0.003
0.000,1.414,9.697,0.002
0.000,1.414,9.798,0.001
0.000,1.414,9.899,0.000
0.000,1.414,10.000,0.000
0.000,1.414,10.101,0.000
0.000,1.515,0.101,0.000
0.000,1.515,0.202,0.001
0.000,1.515,0.303,0.002
0.000,1.515,0.404,0.003
0.000,1.515,0.505,0.005
0.000,1.515,0.606,0.008
0.000,1.515,0.707,0.010
0.000,1.515,0.808,0.013
0.000,1.515,0.909,0.017
0.000,1.515,1.010,0.020
0.000,1.515,1.111,0.025
0.000,1.515,1.212,0.029
0.000,1.515,1.313,0.034
0.000,1.515,1.414,0.039
0.000,1.515,1.515,0.044
0.000,1.515,1.616,0.050
0.000,1.515,1.717,0.055
0.000,1.515,1.818,0.061
0.000,1.515,1.919,0.068
0.000,1.515,2.020,0.074
0.000,1.515,2.121,0.080
0.000,1.515,2.222,0.087
0.000,1.515,2.323,0.093
0.000,1.515,2.424,0.100
0.000,1.515,2.525,0.107
0.000,1.515,2.626,0.113
0.000,1.515,2.727,0.120
0.000,1.515,2.828,0.126
0.000,1.515,2.929,0.133
0.000,1.515,3.030,0.139
0.000,1.515,3.131,0.146
0.000,1.515,3.232,0.152
0.000,1.515,3.333,0.157
0.000,1.515,3.434,0.163
0.000,1.515,3.535,0.169
0.000,1.515,3.636,0.174
0.000,1.515,3.737,0.179
0.000,1.515,3.838,0.183
0.000,1.515,3.939,0.188
0.000,1.515,4.040,0.191
0.000,1.515,4.141,0.195
0.000,1.515,4.242,0.198
0.000,1.515,4.343,0.201
0.000,1.515,4.444,0.204
0.000,1.515,4.545,0.206
0.000,1.515,4.646,0.207
0.000,1.515,4.747,0.209
0.000,1.515,4.848,0.209
0.000,1.515,4.949,0.210
0.000,1.515,5.051,0.210
0.000,1.515,5.152,0.209
0.000,1.515,5.253,0.209
0.000,1.515,5.354,0.207
0.000,1.515,5.455,0.206
0.000,1.515,5.556,0.204
0.000,1.515,5.657,0.201
0.000,1.515,5.758,0.198
0.000,1.515,5.859,0.195
0.000,1.515,5.960,0.191
0.000,1.515,6.061,0.188
0.000,1.515,6.162,0.183
0.000,1.515,6.263,0.179
0.000,1.515,6.364,0.174
0.000,1.515,6.465,0.169
0.000,1.515,6.566,0.163
0.000,1.515,6.667,0.157
0.000,1.515,6.768,0.152
0.000,1.515,6.869,0.146
0.000,1.515,6.970,0.139
0.000,1.515,7.071,0.133
0.000,1.515,7.172,0.126
0.000,1.515,7.273,0.120
0.000,1.515,7.374,0.113
0.000,1.515,7.475,0.107
0.000,1.515,7.576,0.100
0.000,1.515,7.677,0.093
0.000,1.515,7.778,0.087
0.000,1.515,7.879,0.080
0.000,1.515,7.980,0.074
0.000,1.515,8.081,0.068
0.000,1.515,8.182,0.061
0.000,1.515,8.283,0.055
0.000,1.515,8.384,0.050
0.000,1.515,8.485,0.044
0.000,1.515,8.586,0.039
0.000,1.515,8.687,0.034
0.000,1.515,8.788,0.029
0.000,1.515,8.889,0.025
0.000,1.515,8.990,0.020
0.000,1.515,9.091,0.017
0.000,1.515,9.192,0.013
0.000,1.515,9.293,0.010
0.000,1.515,9.394,0.008
0.000,1.515,9.495,0.005
0.000,1.515,9.596,0.003
0.000,1.515,9.697,0.002
0.000,1.515,9.798,0.001
0.000,1.515,9.899,0.000
0.000,1.515,10.000,0.000
0.000,1.515,10.101,0.000
0.000,1.616,0.101,0.000
0.000,1.616,0.202,0.001
0.000,1.616,0.303,0.002
0.000,1.616,0.404,0.004
0.000,1.616,0.505,0.006
0.000,1.616,0.606,0.008
0.000,1.616,0.707,0.011
0.000,1.616,0.808,0.015
0.000,1.616,0.909,0.019
0.000,1.616,1.010,0.023
0.000,1.616,1.111,0.028
0.000,1.616,1.212,0.033
0.000,1.616,1.313,0.038
0.000,1.616,1.414,0.044
0.000,1.616,1.515,0.050
0.000,1.616,1.616,0.056
0.000,1.616,1.717,0.062
0.000,1.616,1.818,0.069
0.000,1.616,1.919,0.076
0.000,1.616,2.020,0.083
0.000,1.616,2.121,0.090
0.000,1.616,2.222,0.098
0.000,1.616,2.323,0.105
0.000,1.616,2.424,0.113
0.000,1.616,2.525,0.120
0.000,1.616,2.626,0.128
0.000,1.616,2.727,0.135
0.000,1.616,2.828,0.142
0.000,1.616,2.929,0.150
0.000,1.616,3.030,0.157
0.000,1.616,3.131,0.164
0.000,1.616,3.232,0.171
0.000,1.616,3.333,0.177
0.000,1.616,3.434,0.184
0.000,1.616,3.535,0.190
0.000,1.616,3.636,0.196
0.000,1.616,3.737,0.201
0.000,1.616,3.838,0.206
0.000,1.616,3.939,0.211
0.000,1.616,4.040,0.216
0.000,1.616,4.141,0.220
0.000,1.616,4.242,0.223
0.000,1.616,4.343,0.226
0.000,1.616,4.444,0.229
0.000,1.616,4.545,0.232
0.000,1.616,4.646,0.233
0.000,1.616,4.747,0.235
0.000,1.616,4.848,0.236
0.000,1.616,4.949,0.236
0.000,1.616,5.051,0.236
0.000,1.616,5.152,0.236
0.000,1.616,5.253,0.235
0.000,1.616,5.354,0.233
0.000,1.616,5.455,0.232
0.000,1.616,5.556,0.229
0.000,1.616,5.657,0.226
0.000,1.616,5.758,0.223
0.000,1.616,5.859,0.220
0.000,1.616,5.960,0.216
0.000,1.616,6.061,0.211
0.000,1.616,6.162,0.206
0.000,1.616,6.263,0.201
0.000,1.616,6.364,0.196
0.000,1.616,6.465,0.190
0.000,1.616,6.566,0.184
0.000,1.616,6.667,0.177
0.000,1.616,6.768,0.171
0.000,1.616,6.869,0.164
0.000,1.616,6.970,0.157
0.000,1.616,7.071,0.150
0.000,1.616,7.172,0.142
0.000,1.616,7.273,0.135
0.000,1.616,7.374,0.128
0.000,1.616,7.475,0.120
0.000,1.616,7.576,0.113
0.000,1.616,7.677,0.105
0.000,1.616,7.778,0.098
0.000,1.616,7.879,0.090
0.000,1.616,7.980,0.083
0.000,1.616,8.081,0.076
0.000,1.616,8.182,0.069
0.000,1.616,8.283,0.062
0.000,1.616,8.384,0.056
0.000,1.616,8.485,0.050
0.000,1.616,8.586,0.044
0.000,1.616,8.687,0.038
0.000,1.616,8.788,0.033
0.000,1.616,8.889,0.028
0.000,1.616,8.990,0.023
0.000,1.616,9.091,0.019
0.000,1.616,9.192,0.015
0.000,1.616,9.293,0.011
0.000,1.616,9.394,0.008
0.000,1.616,9.495,0.006
0.000,1.616,9.596,0.004
0.000,1.616,9.697,0.002
0.000,1.616,9.798,0.001
0.000,1.616,9.899,0.000
0.000,1.616,10.000,0.000
0.000,1.616,10.101,0.000
0.000,1.717,0.101,0.000
0.000,1.717,0.202,0.001
0.000,1.717,0.303,0.002
0.000,1.717,0.404,0.004
0.000,1.717,0.505,0.007
0.000,1.717,0.606,0.009
0.000,1.717,0.707,0.013
0.000,1.717,0.808,0.017
0.000,1.717,0.909,0.021
0.000,1.717,1.010,0.026
0.000,1.717,1.111,0.031
0.000,1.717,1.212,0.036
0.000,1.717,1.313,0.042
0.000,1.717,1.414,0.049
0.000,1.717,1.515,0.055
0.000,1.717,1.616,0.062
0.000,1.717,1.717,0.070
0.000,1.717,1.818,0.077
0.000,1.717,1.919,0.085
0.000,1.717,2.020,0.093
0.000,1.717,2.121,0.101
0.000,1.717,2.222,0.109
0.000,1.717,2.323,0.117
0.000,1.717,2.424,0.126
0.000,1.717,2.525,0.134
0.000,1.717,2.626,0.142
0.000,1.717,2.727,0.151
0.000,1.717,2.828,0.159
0.000,1.717,2.929,0.167
0.000,1.717,3.030,0.175
0.000,1.717,3.131,0.183
0.000,1.717,3.232,0.191
0.000,1.717,3.333,0.198
0.000,1.717,3.434,0.205
0.000,1.717,3.535,0.212
0.000,1.717,3.636,0.218
0.000,1.717,3.737,0.224
0.000,1.717,3.838,0.230
0.000,1.717,3.939,0.236
0.000,1.717,4.040,0.241
0.000,1.717,4.141,0.245
0.000,1.717,4.242,0.249
0.000,1.717,4.343,0.253
0.000,1.717,4.444,0.256
0.000,1.717,4.545,0.259
0.000,1.717,4.646,0.261
0.000,1.717,4.747,0.262
0.000,1.717,4.848,0.263
0.000,1.717,4.949,0.264
0.000,1.717,5.051,0.264
0.000,1.717,5.152,0.263
0.000,1.717,5.253,0.262
0.000,1.717,5.354,0.261
0.000,1.717,5.455,0.259
0.000,1.717,5.556,0.256
0.000,1.717,5.657,0.253
0.000,1.717,5.758,0.249
0.000,1.717,5.859,0.245
0.000,1.717,5.960,0.241
0.000,1.717,6.061,0.236
0.000,1.717,6.162,0.230
0.000,1.717,6.263,0.224
0.000,1.717,6.364,0.218
0.000,1.717,6.465,0.212
0.000,1.717,6.566,0.205
0.000,1.717,6.667,0.198
0.000,1.717,6.768,0.191
0.000,1.717,6.869,0.183
0.000,1.717,6.970,0.175
0.000,1.717,7.071,0.167
0.000,1.717,7.172,0.159
0.000,1.717,7.273,0.151
0.000,1.717,7.374,0.142
0.000,1.717,7.475,0.134
0.000,1.717,7.576,0.126
0.000,1.717,7.677,0.117
0.000,1.717,7.778,0.109
0.000,1.717,7.879,0.101
0.000,1.717,7.980,0.093
0.000,1.717,8.081,0.085
0.000,1.717,8.182,0.077
0.000,1.717,8.283,0.070
0.000,1.717,8.384,0.062
0.000,1.717,8.485,0.055
0.000,1.717,8.586,0.049
0.000,1.717,8.687,0.042
0.000,1.717,8.788,0.036
0.000,1.717,8.889,0.031
0.000,1.717,8.990,0.026
0.000,1.717,9.091,0.021
0.000,1.717,9.192,0.017
0.000,1.717,9.293,0.013
0.000,1.717,9.394,0.009
0.000,1.717,9.495,0.007
0.000,1.717,9.596,0.004
0.000,1.717,9.697,0.002
0.000,1.717,9.798,0.001
0.000,1.717,9.899,0.000
0.000,1.717,10.000,0.000
0.000,1.717,10.101,0.000
0.000,1.818,0.101,0.000
0.000,1.818,0.202,0.001
0.000,1.818,0.303,0.003
0.000,1.818,0.404,0.005
0.000,1.818,0.505,0.007
0.000,1.818,0.606,0.010
0.000,1.818,0.707,0.014
0.000,1.818,0.808,0.018
0.000,1.818,0.909,0.023
0.000,1.818,1.010,0.028
0.000,1.818,1.111,0.034
0.000,1.818,1.212,0.040
0.000,1.818,1.313,0.047
0.000,1.818,1.414,0.054
0.000,1.818,1.515,0.061
0.000,1.818,1.616,0.069
0.000,1.818,1.717,0.077
0.000,1.818,1.818,0.085
0.000,1.818,1.919,0.094
0.000,1.818,2.020,0.103
0.000,1.818,2.121,0.112
0.000,1.818,2.222,0.121
0.000,1.818,2.323,0.130
0.000,1.818,2.424,0.139
0.000,1.818,2.525,0.148
0.000,1.818,2.626,0.158
0.000,1.818,2.727,0.167
0.000,1.818,2.828,0.176
0.000,1.818,2.929,0.185
0.000,1.818,3.030,0.194
0.000,1.818,3.131,0.203
0.000,1.818,3.232,0.211
0.000,1.818,3.333,0.219
0.000,1.818,3.434,0.227
0.000,1.818,3.535,0.235
0.000,1.818,3.636,0.242
0.000,1.818,3.737,0.249
0.000,1.818,3.838,0.255
0.000,1.818,3.939,0.261
0.000,1.818,4.040,0.267
0.000,1.818,4.141,0.272
0.000,1.818,4.242,0.276
0.000,1.818,4.343,0.280
0.000,1.818,4.444,0.283
0.000,1.818,4.545,0.286
0.000,1.818,4.646,0.289
0.000,1.818,4.747,0.290
0.000,1.818,4.848,0.292
